huc12_id,year,pscutot_mgd
020700040902,2011,0.526604735
020700040902,2012,0.575960538
020700040902,2013,0.519157748
020700040902,2014,0.519998377
020700040902,2015,0.554871105
020700040902,2016,0.529447684
020700040902,2017,0.523896809
020700040902,2018,0.460683733
020700040902,2019,0.552526305
020700040902,2020,0.501079721
020700040903,2009,0.016948965
020700040903,2010,0.027367362
020700040903,2011,0.022381817
020700040903,2012,0.024479543
020700040903,2013,0.022065304
020700040903,2014,0.022101032
020700040903,2015,0.023583197
020700040903,2016,0.022502648
020700040903,2017,0.022266724
020700040903,2018,0.019580034
020700040903,2019,0.023483538
020700040903,2020,0.021296949
020700040904,2009,0.0
020700040904,2010,0.0
020700040904,2011,0.0
020700040904,2012,0.0
020700040904,2013,0.0
020700040904,2014,0.0
020700040904,2015,0.0
020700040904,2016,0.0
020700040904,2017,0.0
020700040904,2018,0.0
020700040904,2019,0.0
020700040904,2020,0.0
020700040905,2009,0.093075905
020700040905,2010,0.106091598
020700040905,2011,0.102451421
020700040905,2012,0.112832622
020700040905,2013,0.109205702
020700040905,2014,0.105906118
020700040905,2015,0.11147394
020700040905,2016,0.110930397
020700040905,2017,0.110624444
020700040905,2018,0.097369209
020700040905,2019,0.115637196
020700040905,2020,0.110902205
020700050101,2009,0.006272212
020700050101,2010,0.008126728
020700050101,2011,0.008256831
020700050101,2012,0.008164914
020700050101,2013,0.007229735
020700050101,2014,0.006319054
020700050101,2015,0.005415281
020700050101,2016,0.005248916
020700050101,2017,0.005244593
020700050101,2018,0.004160952
020700050101,2019,0.005210871
020700050101,2020,0.004912663
020700050102,2009,0.0
020700050102,2010,0.0
020700050102,2011,0.0
020700050102,2012,0.0
020700050102,2013,0.0
020700050102,2014,0.0
020700050102,2015,0.0
020700050102,2016,0.0
020700050102,2017,0.0
020700050102,2018,0.0
020700050102,2019,0.0
020700050102,2020,0.0
020700050103,2009,0.003500799
020700050103,2010,0.00469405
020700050103,2011,0.00489717
020700050103,2012,0.004988694
020700050103,2013,0.004230808
020700050103,2014,0.00429621
020700050103,2015,0.004497735
020700050103,2016,0.004393921
020700050103,2017,0.004447757
020700050103,2018,0.00370957
020700050103,2019,0.004406005
020700050103,2020,0.004114705
020700050104,2009,0.006370472
020700050104,2010,0.008602089
020700050104,2011,0.009348901
020700050104,2012,0.010011178
020700050104,2013,0.008524957
020700050104,2014,0.008533243
020700050104,2015,0.008996034
020700050104,2016,0.009169976
020700050104,2017,0.009107722
020700050104,2018,0.007852785
020700050104,2019,0.009260139
020700050104,2020,0.00901128
020700050105,2009,0.0
020700050105,2010,0.0
020700050105,2011,0.0
020700050105,2012,0.0
020700050105,2013,0.0
020700050105,2014,0.0
020700050105,2015,0.0
020700050105,2016,0.0
020700050105,2017,0.0
020700050105,2018,0.0
020700050105,2019,0.0
020700050105,2020,0.0
020700050201,2009,0.003813973
020700050201,2010,0.005116762
020700050201,2011,0.005505118
020700050201,2012,0.00582939
020700050201,2013,0.00499087
020700050201,2014,0.004906622
020700050201,2015,0.00505171
020700050201,2016,0.00512307
020700050201,2017,0.00509133
020700050201,2018,0.004354756
020700050201,2019,0.005164737
020700050201,2020,0.005010583
020700050202,2009,0.059668767
020700050202,2010,0.080571122
020700050202,2011,0.087566105
020700050202,2012,0.093769296
020700050202,2013,0.079848666
020700050202,2014,0.079926272
020700050202,2015,0.084260988
020700050202,2016,0.085890207
020700050202,2017,0.085307109
020700050202,2018,0.073552791
020700050202,2019,0.086734715
020700050202,2020,0.08440379
020700050203,2009,0.068729872
020700050203,2010,0.092806392
020700050203,2011,0.10086361
020700050203,2012,0.108008798
020700050203,2013,0.091974226
020700050203,2014,0.092063617
020700050203,2015,0.097056589
020700050203,2016,0.098933216
020700050203,2017,0.09826157
020700050203,2018,0.08472228
020700050203,2019,0.099905968
020700050203,2020,0.097221076
020700050301,2009,0.386642312
020700050301,2010,0.522332499
020700050301,2011,0.566535354
020700050301,2012,0.606169806
020700050301,2013,0.516530591
020700050301,2014,0.51616082
020700050301,2015,0.544164941
020700050301,2016,0.553465141
020700050301,2017,0.550425288
020700050301,2018,0.474377989
020700050301,2019,0.559449091
020700050301,2020,0.543489523
020700050302,2009,0.056228161
020700050302,2010,0.07706231
020700050302,2011,0.078480351
020700050302,2012,0.081741823
020700050302,2013,0.071220706
020700050302,2014,0.06727473
020700050302,2015,0.070972518
020700050302,2016,0.066719245
020700050302,2017,0.069571134
020700050302,2018,0.05904014
020700050302,2019,0.06987179
020700050302,2020,0.063734567
020700050303,2009,0.025363064
020700050303,2010,0.031715085
020700050303,2011,0.032019287
020700050303,2012,0.035040123
020700050303,2013,0.030771199
020700050303,2014,0.032613218
020700050303,2015,0.031081738
020700050303,2016,0.028555612
020700050303,2017,0.028130652
020700050303,2018,0.02405309
020700050303,2019,0.027429436
020700050303,2020,0.025462375
020700050401,2009,0.0
020700050401,2010,0.0
020700050401,2011,0.0
020700050401,2012,0.0
020700050401,2013,0.0
020700050401,2014,0.0
020700050401,2015,0.0
020700050401,2016,0.0
020700050401,2017,0.0
020700050401,2018,0.0
020700050401,2019,0.0
020700050401,2020,0.0
020700050402,2009,0.0
020700050402,2010,0.0
020700050402,2011,0.0
020700050402,2012,0.0
020700050402,2013,0.0
020700050402,2014,0.0
020700050402,2015,0.0
020700050402,2016,0.0
020700050402,2017,0.0
020700050402,2018,0.0
020700050402,2019,0.0
020700050402,2020,0.0
020700050403,2009,0.0
020700050403,2010,0.0
020700050403,2011,0.0
020700050403,2012,0.0
020700050403,2013,0.0
020700050403,2014,0.0
020700050403,2015,0.0
020700050403,2016,0.0
020700050403,2017,0.0
020700050403,2018,0.0
020700050403,2019,0.0
020700050403,2020,0.0
020700050404,2009,0.0
020700050404,2010,0.0
020700050404,2011,0.0
020700050404,2012,0.0
020700050404,2013,0.0
020700050404,2014,0.0
020700050404,2015,0.0
020700050404,2016,0.0
020700050404,2017,0.0
020700050404,2018,0.0
020700050404,2019,0.0
020700050404,2020,0.0
020700050405,2009,0.0
020700050405,2010,0.0
020700050405,2011,0.0
020700050405,2012,0.0
020700050405,2013,0.0
020700050405,2014,0.0
020700050405,2015,0.0
020700050405,2016,0.0
020700050405,2017,0.0
020700050405,2018,0.0
020700050405,2019,0.0
020700050405,2020,0.0
020700050501,2009,0.0
020700050501,2010,0.0
020700050501,2011,0.0
020700050501,2012,0.0
020700050501,2013,0.0
020700050501,2014,0.0
020700050501,2015,0.0
020700050501,2016,0.0
020700050501,2017,0.0
020700050501,2018,0.0
020700050501,2019,0.0
020700050501,2020,0.0
020700050502,2009,0.0
020700050502,2010,0.0
020700050502,2011,0.0
020700050502,2012,0.0
020700050502,2013,0.0
020700050502,2014,0.0
020700050502,2015,0.0
020700050502,2016,0.0
020700050502,2017,0.0
020700050502,2018,0.0
020700050502,2019,0.0
020700050502,2020,0.0
020700050503,2009,0.0
020700050503,2010,0.0
020700050503,2011,0.0
020700050503,2012,0.0
020700050503,2013,0.0
020700050503,2014,0.0
020700050503,2015,0.0
020700050503,2016,0.0
020700050503,2017,0.0
020700050503,2018,0.0
020700050503,2019,0.0
020700050503,2020,0.0
020700050504,2009,0.006162325
020700050504,2010,0.007877304
020700050504,2011,0.008298215
020700050504,2012,0.008773215
020700050504,2013,0.00793708
020700050504,2014,0.007734288
020700050504,2015,0.008162728
020700050504,2016,0.00802354
020700050504,2017,0.00796496
020700050504,2018,0.006792797
020700050504,2019,0.009251598
020700050504,2020,0.008548146
020700050601,2009,0.0
020700050601,2010,0.0
020700050601,2011,0.0
020700050601,2012,0.0
020700050601,2013,0.0
020700050601,2014,0.0
020700050601,2015,0.0
020700050601,2016,0.0
020700050601,2017,0.0
020700050601,2018,0.0
020700050601,2019,0.0
020700050601,2020,0.0
020700050602,2009,0.590629808
020700050602,2010,0.85860204
020700050602,2011,0.855474567
020700050602,2012,0.900480867
020700050602,2013,0.817862627
020700050602,2014,0.830892978
020700050602,2015,0.883384284
020700050602,2016,0.874716534
020700050602,2017,0.889715642
020700050602,2018,0.748802819
020700050602,2019,0.889781051
020700050602,2020,0.830787354
020700050603,2009,0.155896711
020700050603,2010,0.222683557
020700050603,2011,0.227212122
020700050603,2012,0.239126331
020700050603,2013,0.215903642
020700050603,2014,0.220273056
020700050603,2015,0.226789783
020700050603,2016,0.223230877
020700050603,2017,0.224007381
020700050603,2018,0.188838342
020700050603,2019,0.230085002
020700050603,2020,0.217396243
020700050604,2009,0.003679615
020700050604,2010,0.004601152
020700050604,2011,0.004645285
020700050604,2012,0.005083541
020700050604,2013,0.004464215
020700050604,2014,0.004731451
020700050604,2015,0.004509268
020700050604,2016,0.004142783
020700050604,2017,0.004081131
020700050604,2018,0.003489568
020700050604,2019,0.0039794
020700050604,2020,0.003694023
020700050605,2009,0.165803421
020700050605,2010,0.211534708
020700050605,2011,0.221734574
020700050605,2012,0.236093768
020700050605,2013,0.211958125
020700050605,2014,0.210714969
020700050605,2015,0.217371691
020700050605,2016,0.210862091
020700050605,2017,0.208930993
020700050605,2018,0.177873557
020700050605,2019,0.234132542
020700050605,2020,0.216438435
020700050606,2009,0.086524507
020700050606,2010,0.125781187
020700050606,2011,0.125323027
020700050606,2012,0.131916239
020700050606,2013,0.119813053
020700050606,2014,0.121721939
020700050606,2015,0.12941167
020700050606,2016,0.128141885
020700050606,2017,0.130339184
020700050606,2018,0.109696114
020700050606,2019,0.130348766
020700050606,2020,0.121706465
020700050701,2009,0.0
020700050701,2010,0.0
020700050701,2011,0.0
020700050701,2012,0.0
020700050701,2013,0.0
020700050701,2014,0.0
020700050701,2015,0.0
020700050701,2016,0.0
020700050701,2017,0.0
020700050701,2018,0.0
020700050701,2019,0.0
020700050701,2020,0.0
020700050702,2009,0.012266126
020700050702,2010,0.016563029
020700050702,2011,0.01800099
020700050702,2012,0.019276182
020700050702,2013,0.016414514
020700050702,2014,0.016430467
020700050702,2015,0.017321556
020700050702,2016,0.017656475
020700050702,2017,0.017536607
020700050702,2018,0.015120269
020700050702,2019,0.017830081
020700050702,2020,0.017350912
020700050703,2009,0.022438441
020700050703,2010,0.030295854
020700050703,2011,0.032940899
020700050703,2012,0.035264406
020700050703,2013,0.029941487
020700050703,2014,0.030378743
020700050703,2015,0.032061957
020700050703,2016,0.032656826
020700050703,2017,0.032544394
020700050703,2018,0.027821593
020700050703,2019,0.033041172
020700050703,2020,0.031948191
020700050704,2009,0.40725773
020700050704,2010,0.742340733
020700050704,2011,0.594237535
020700050704,2012,0.612880685
020700050704,2013,0.512198931
020700050704,2014,0.515372626
020700050704,2015,0.541809607
020700050704,2016,0.536521119
020700050704,2017,0.556279709
020700050704,2018,0.471493184
020700050704,2019,0.563067152
020700050704,2020,0.542819057
020700050705,2009,0.057076805
020700050705,2010,0.075153921
020700050705,2011,0.075753398
020700050705,2012,0.077746615
020700050705,2013,0.069207663
020700050705,2014,0.068112241
020700050705,2015,0.072311185
020700050705,2016,0.069924596
020700050705,2017,0.069422263
020700050705,2018,0.060735839
020700050705,2019,0.072185151
020700050705,2020,0.069804548
020700050801,2009,0.0
020700050801,2010,0.0
020700050801,2011,0.0
020700050801,2012,0.0
020700050801,2013,0.0
020700050801,2014,0.0
020700050801,2015,0.0
020700050801,2016,0.0
020700050801,2017,0.0
020700050801,2018,0.0
020700050801,2019,0.0
020700050801,2020,0.0
020700050802,2009,0.029462492
020700050802,2010,0.042829798
020700050802,2011,0.04267379
020700050802,2012,0.044918847
020700050802,2013,0.040797587
