huc12_id,year,pscutot_mgd
060102050104,2009,0.071623468
060102050104,2010,0.087805964
060102050104,2011,0.090014577
060102050104,2012,0.096883278
060102050104,2013,0.08405061
060102050104,2014,0.088130881
060102050104,2015,0.081380557
060102050104,2016,0.083648745
060102050104,2017,0.079548468
060102050104,2018,0.071648339
060102050104,2019,0.079974764
060102050104,2020,0.069789906
060102050105,2009,0.008387242
060102050105,2010,0.010280674
060102050105,2011,0.010461864
060102050105,2012,0.011368765
060102050105,2013,0.009822451
060102050105,2014,0.010331583
060102050105,2015,0.009461511
060102050105,2016,0.009655149
060102050105,2017,0.009248993
060102050105,2018,0.008309775
060102050105,2019,0.009303439
060102050105,2020,0.00812138
060102050201,2009,0.0
060102050201,2010,0.0
060102050201,2011,0.0
060102050201,2012,0.0
060102050201,2013,0.0
060102050201,2014,0.0
060102050201,2015,0.0
060102050201,2016,0.0
060102050201,2017,0.0
060102050201,2018,0.0
060102050201,2019,0.0
060102050201,2020,0.0
060102050202,2009,0.0
060102050202,2010,0.0
060102050202,2011,0.0
060102050202,2012,0.0
060102050202,2013,0.0
060102050202,2014,0.0
060102050202,2015,0.0
060102050202,2016,0.0
060102050202,2017,0.0
060102050202,2018,0.0
060102050202,2019,0.0
060102050202,2020,0.0
060102050203,2009,0.0
060102050203,2010,0.0
060102050203,2011,0.0
060102050203,2012,0.0
060102050203,2013,0.0
060102050203,2014,0.0
060102050203,2015,0.0
060102050203,2016,0.0
060102050203,2017,0.0
060102050203,2018,0.0
060102050203,2019,0.0
060102050203,2020,0.0
060102050204,2009,0.005151299
060102050204,2010,0.006323713
060102050204,2011,0.006904328
060102050204,2012,0.006839764
060102050204,2013,0.006154183
060102050204,2014,0.006277042
060102050204,2015,0.006225043
060102050204,2016,0.00678014
060102050204,2017,0.006082257
060102050204,2018,0.005590847
060102050204,2019,0.006088267
060102050204,2020,0.005297985
060102050301,2009,0.014239485
060102050301,2010,0.019067827
060102050301,2011,0.02119863
060102050301,2012,0.02200349
060102050301,2013,0.019333847
060102050301,2014,0.020144027
060102050301,2015,0.020058214
060102050301,2016,0.020541589
060102050301,2017,0.017870976
060102050301,2018,0.016454183
060102050301,2019,0.016714443
060102050301,2020,0.015131338
060102050302,2009,0.0
060102050302,2010,0.0
060102050302,2011,0.0
060102050302,2012,0.0
060102050302,2013,0.0
060102050302,2014,0.0
060102050302,2015,0.0
060102050302,2016,0.0
060102050302,2017,0.0
060102050302,2018,0.0
060102050302,2019,0.0
060102050302,2020,0.0
060102050303,2009,0.0
060102050303,2010,0.0
060102050303,2011,0.0
060102050303,2012,0.0
060102050303,2013,0.0
060102050303,2014,0.0
060102050303,2015,0.0
060102050303,2016,0.0
060102050303,2017,0.0
060102050303,2018,0.0
060102050303,2019,0.0
060102050303,2020,0.0
060102050304,2009,0.039714313
060102050304,2010,0.052964849
060102050304,2011,0.054433232
060102050304,2012,0.056321133
060102050304,2013,0.052052145
060102050304,2014,0.050538757
060102050304,2015,0.050353276
060102050304,2016,0.053035415
060102050304,2017,0.053875939
060102050304,2018,0.044924599
060102050304,2019,0.04730299
060102050304,2020,0.040159178
060102050401,2009,0.002812945
060102050401,2010,0.003996187
060102050401,2011,0.003751157
060102050401,2012,0.003498788
060102050401,2013,0.002978683
060102050401,2014,0.003829846
060102050401,2015,0.002897785
060102050401,2016,0.004118191
060102050401,2017,0.003076286
060102050401,2018,0.002400087
060102050401,2019,0.002886644
060102050401,2020,0.002616837
060102050402,2009,0.0
060102050402,2010,0.0
060102050402,2011,0.0
060102050402,2012,0.0
060102050402,2013,0.0
060102050402,2014,0.0
060102050402,2015,0.0
060102050402,2016,0.0
060102050402,2017,0.0
060102050402,2018,0.0
060102050402,2019,0.0
060102050402,2020,0.0
060102050403,2009,0.012866173
060102050403,2010,0.012878348
060102050403,2011,0.014384787
060102050403,2012,0.014368193
060102050403,2013,0.012214057
060102050403,2014,0.012783653
060102050403,2015,0.014041692
060102050403,2016,0.012205373
060102050403,2017,0.014181139
060102050403,2018,0.013525304
060102050403,2019,0.014572246
060102050403,2020,0.012448162
060102050404,2009,0.0
060102050404,2010,0.0
060102050404,2011,0.0
060102050404,2012,0.0
060102050404,2013,0.0
060102050404,2014,0.0
060102050404,2015,0.0
060102050404,2016,0.0
060102050404,2017,0.0
060102050404,2018,0.0
060102050404,2019,0.0
060102050404,2020,0.0
060102050405,2009,0.011762145
060102050405,2010,0.011773276
060102050405,2011,0.013150449
060102050405,2012,0.013135279
060102050405,2013,0.011165986
060102050405,2014,0.011686706
060102050405,2015,0.012836795
060102050405,2016,0.011158047
060102050405,2017,0.012964275
060102050405,2018,0.012364717
060102050405,2019,0.013321822
060102050405,2020,0.011380003
060102050501,2009,0.035272018
060102050501,2010,0.042896679
060102050501,2011,0.054181293
060102050501,2012,0.05580133
060102050501,2013,0.043954801
