huc12_id,year,pswdtot_mgd
060101020301,2020,0.256577357
060101020302,2000,0.0
060101020302,2001,0.0
060101020302,2002,0.0
060101020302,2003,0.0
060101020302,2004,0.0
060101020302,2005,0.0
060101020302,2006,0.0
060101020302,2007,0.0
060101020302,2008,0.0
060101020302,2009,0.0
060101020302,2010,0.0
060101020302,2011,0.0
060101020302,2012,0.0
060101020302,2013,0.0
060101020302,2014,0.0
060101020302,2015,0.0
060101020302,2016,0.0
060101020302,2017,0.0
060101020302,2018,0.0
060101020302,2019,0.0
060101020302,2020,0.0
060101020303,2000,0.980704437
060101020303,2001,0.970633455
060101020303,2002,0.974918135
060101020303,2003,0.931556818
060101020303,2004,0.902237129
060101020303,2005,0.963138227
060101020303,2006,0.939200316
060101020303,2007,0.962462238
060101020303,2008,0.957432812
060101020303,2009,0.845183374
060101020303,2010,0.889723749
060101020303,2011,0.869071404
060101020303,2012,0.867830015
060101020303,2013,0.854880494
060101020303,2014,0.861198635
060101020303,2015,0.820728838
060101020303,2016,0.827843856
060101020303,2017,0.824725697
060101020303,2018,0.840523333
060101020303,2019,0.836398242
060101020303,2020,0.814705889
060101020304,2000,0.091527219
060101020304,2001,0.090587319
060101020304,2002,0.090987191
060101020304,2003,0.086940373
060101020304,2004,0.084204021
060101020304,2005,0.089887799
060101020304,2006,0.08765372
060101020304,2007,0.089824716
060101020304,2008,0.089355321
060101020304,2009,0.078879307
060101020304,2010,0.083036174
060101020304,2011,0.081108728
060101020304,2012,0.080992872
060101020304,2013,0.079784318
060101020304,2014,0.080373978
060101020304,2015,0.076597012
060101020304,2016,0.077261043
060101020304,2017,0.076970032
060101020304,2018,0.078444395
060101020304,2019,0.078059406
060101020304,2020,0.076034904
060101020305,2000,0.601368436
060101020305,2001,0.597774447
060101020305,2002,0.604739582
060101020305,2003,0.593313621
060101020305,2004,0.581728711
060101020305,2005,0.606688745
060101020305,2006,0.592034547
060101020305,2007,0.599216648
060101020305,2008,0.592702487
060101020305,2009,0.551701684
060101020305,2010,0.56738816
060101020305,2011,0.563631345
060101020305,2012,0.555259735
060101020305,2013,0.537037746
060101020305,2014,0.537107556
060101020305,2015,0.526791068
060101020305,2016,0.52162767
060101020305,2017,0.522364202
060101020305,2018,0.537140162
060101020305,2019,0.534492581
060101020305,2020,0.513899019
060101020306,2000,0.090115115
060101020306,2001,0.090553287
060101020306,2002,0.093238253
060101020306,2003,0.09726312
060101020306,2004,0.097946307
060101020306,2005,0.097000826
060101020306,2006,0.094814184
060101020306,2007,0.093210847
060101020306,2008,0.090936907
060101020306,2009,0.095322775
060101020306,2010,0.093274754
060101020306,2011,0.096081891
060101020306,2012,0.091947969
060101020306,2013,0.08532741
060101020306,2014,0.083898428
060101020306,2015,0.087838499
060101020306,2016,0.083460437
060101020306,2017,0.084572908
060101020306,2018,0.088712473
060101020306,2019,0.088271066
060101020306,2020,0.082426222
060101020307,2000,0.0
060101020307,2001,0.0
060101020307,2002,0.0
060101020307,2003,0.0
060101020307,2004,0.0
060101020307,2005,0.0
060101020307,2006,0.0
060101020307,2007,0.0
060101020307,2008,0.0
060101020307,2009,0.0
060101020307,2010,0.0
060101020307,2011,0.0
060101020307,2012,0.0
060101020307,2013,0.0
060101020307,2014,0.0
060101020307,2015,0.0
060101020307,2016,0.0
060101020307,2017,0.0
060101020307,2018,0.0
060101020307,2019,0.0
060101020307,2020,0.0
060101020401,2000,0.244324367
060101020401,2001,0.24877292
060101020401,2002,0.241068095
060101020401,2003,0.246506387
060101020401,2004,0.246352213
060101020401,2005,0.234919031
060101020401,2006,0.238954717
060101020401,2007,0.244302696
060101020401,2008,0.228557096
060101020401,2009,0.235899453
060101020401,2010,0.245450696
060101020401,2011,0.237688287
060101020401,2012,0.229192618
060101020401,2013,0.237001175
060101020401,2014,0.240088332
060101020401,2015,0.239181072
060101020401,2016,0.230497272
060101020401,2017,0.237449716
060101020401,2018,0.235151558
060101020401,2019,0.236562428
060101020401,2020,0.235388677
060101020402,2000,1.348324582
060101020402,2001,1.372874263
060101020402,2002,1.33035446
060101020402,2003,1.360366266
060101020402,2004,1.359515475
060101020402,2005,1.296420438
060101020402,2006,1.318691677
060101020402,2007,1.348204995
060101020402,2008,1.261311495
060101020402,2009,1.301830868
060101020402,2010,1.354540307
060101020402,2011,1.311702852
060101020402,2012,1.26481862
060101020402,2013,1.307910715
060101020402,2014,1.324947641
060101020402,2015,1.319940871
060101020402,2016,1.272018675
060101020402,2017,1.310386299
060101020402,2018,1.297703723
060101020402,2019,1.305489627
060101020402,2020,1.29901215
060101020403,2000,0.0
060101020403,2001,0.0
060101020403,2002,0.0
060101020403,2003,0.0
060101020403,2004,0.0
060101020403,2005,0.0
060101020403,2006,0.0
060101020403,2007,0.0
060101020403,2008,0.0
060101020403,2009,0.0
060101020403,2010,0.0
060101020403,2011,0.0
060101020403,2012,0.0
060101020403,2013,0.0
060101020403,2014,0.0
060101020403,2015,0.0
060101020403,2016,0.0
060101020403,2017,0.0
060101020403,2018,0.0
060101020403,2019,0.0
060101020403,2020,0.0
060101020404,2000,0.008216218
060101020404,2001,0.008365815
060101020404,2002,0.008106715
060101020404,2003,0.008289595
060101020404,2004,0.00828441
060101020404,2005,0.007899932
060101020404,2006,0.008035645
060101020404,2007,0.008215489
060101020404,2008,0.007685991
060101020404,2009,0.007932902
060101020404,2010,0.008254094
060101020404,2011,0.007993057
060101020404,2012,0.007707362
060101020404,2013,0.007969951
060101020404,2014,0.008073767
060101020404,2015,0.008043257
060101020404,2016,0.007751236
060101020404,2017,0.007985035
060101020404,2018,0.007907752
060101020404,2019,0.007955197
060101020404,2020,0.007915726
060101020405,2000,0.0
060101020405,2001,0.0
060101020405,2002,0.0
060101020405,2003,0.0
060101020405,2004,0.0
060101020405,2005,0.0
060101020405,2006,0.0
060101020405,2007,0.0
060101020405,2008,0.0
060101020405,2009,0.0
060101020405,2010,0.0
060101020405,2011,0.0
060101020405,2012,0.0
060101020405,2013,0.0
060101020405,2014,0.0
060101020405,2015,0.0
060101020405,2016,0.0
060101020405,2017,0.0
060101020405,2018,0.0
060101020405,2019,0.0
060101020405,2020,0.0
060101020501,2000,3.433831505
060101020501,2001,3.453816373
060101020501,2002,3.395143504
060101020501,2003,3.496471052
060101020501,2004,3.439182719
060101020501,2005,3.376429044
060101020501,2006,3.420175964
060101020501,2007,3.502492271
060101020501,2008,3.395162451
060101020501,2009,3.326107384
060101020501,2010,3.774211214
060101020501,2011,3.384595751
060101020501,2012,3.253114811
060101020501,2013,3.046787989
060101020501,2014,3.065929992
060101020501,2015,3.005001868
060101020501,2016,3.022769415
060101020501,2017,2.958518345
060101020501,2018,2.925694101
060101020501,2019,2.890572729
060101020501,2020,2.923926803
060101020502,2000,5.10925718
060101020502,2001,5.198732614
060101020502,2002,5.041753436
060101020502,2003,5.157556362
060101020502,2004,5.149730063
060101020502,2005,4.918818296
060101020502,2006,5.002128573
060101020502,2007,5.114561844
060101020502,2008,4.794807896
060101020502,2009,4.933969123
060101020502,2010,5.159906729
060101020502,2011,4.97416091
060101020502,2012,4.795492855
060101020502,2013,4.932394879
060101020502,2014,4.994928879
060101020502,2015,4.971934142
060101020502,2016,4.802013208
060101020502,2017,4.933879326
060101020502,2018,4.885776967
060101020502,2019,4.910692775
060101020502,2020,4.890309724
060101020601,2000,0.831068197
060101020601,2001,0.844117849
060101020601,2002,0.820338358
060101020601,2003,0.840055244
060101020601,2004,0.836832805
060101020601,2005,0.80273634
060101020601,2006,0.815828773
060101020601,2007,0.834370058
060101020601,2008,0.786389644
060101020601,2009,0.802933744
060101020601,2010,0.850784883
060101020601,2011,0.810650699
060101020601,2012,0.781161478
060101020601,2013,0.792251673
060101020601,2014,0.801565898
060101020601,2015,0.796121734
060101020601,2016,0.773427191
060101020601,2017,0.789148397
060101020601,2018,0.781305513
060101020601,2019,0.783414962
060101020601,2020,0.781862466
060101020703,2000,5.388999071
060101020703,2001,5.403413386
060101020703,2002,5.650230688
060101020703,2003,5.540650863
060101020703,2004,5.489023246
060101020703,2005,5.425866326
060101020703,2006,5.445967868
060101020703,2007,5.354340586
060101020703,2008,5.443394257
060101020703,2009,5.134461216
060101020703,2010,5.515325603
060101020703,2011,5.379155619
060101020703,2012,5.412028691
060101020703,2013,5.213428584
060101020703,2014,5.355723912
060101020703,2015,5.509244038
060101020703,2016,5.656824301
060101020703,2017,5.199484729
060101020703,2018,5.294143784
060101020703,2019,5.001137978
060101020703,2020,4.953993525
060101040102,2000,0.116635908
060101040102,2001,0.11695663
060101040102,2002,0.11238244
060101040102,2003,0.105738968
060101040102,2004,0.10237492
060101040102,2005,0.102914049
060101040102,2006,0.102308421
060101040102,2007,0.106778897
060101040102,2008,0.099974858
060101040102,2009,0.103053411
060101040102,2010,0.104217413
060101040102,2011,0.098398515
060101040102,2012,0.093470096
060101040102,2013,0.095103697
060101040102,2014,0.093856568
060101040102,2015,0.085030077
060101040102,2016,0.088826333
060101040102,2017,0.09133907
060101040102,2018,0.095426844
060101040102,2019,0.088618459
060101040102,2020,0.087815742
060102050101,2000,0.579337063
060102050101,2001,0.575549261
060102050101,2002,0.570019543
060102050101,2003,0.537581516
060102050101,2004,0.559201108
060102050101,2005,0.572060897
060102050101,2006,0.545322256
060102050101,2007,0.557640375
060102050101,2008,0.518655263
060102050101,2009,0.519363998
060102050101,2010,0.528850364
060102050101,2011,0.53008416
060102050101,2012,0.530518158
060102050101,2013,0.513155307
060102050101,2014,0.508866041
060102050101,2015,0.499396559
060102050101,2016,0.518092828
060102050101,2017,0.529209448
