huc12_id,year,irrwdtot_mgd
020802060501,2004,0.0
020802060501,2005,0.0
020802060501,2006,0.0
020802060501,2007,0.0
020802060501,2008,0.0
020802060501,2009,0.0
020802060501,2010,0.0
020802060501,2011,0.0
020802060501,2012,0.0
020802060501,2013,0.0
020802060501,2014,0.0
020802060501,2015,0.0
020802060501,2016,0.0
020802060501,2017,0.0
020802060501,2018,0.0
020802060501,2019,0.0
020802060501,2020,0.0
020802060502,2000,0.0
020802060502,2001,0.0
020802060502,2002,0.0
020802060502,2003,0.0
020802060502,2004,0.0
020802060502,2005,0.0
020802060502,2006,0.0
020802060502,2007,0.0
020802060502,2008,0.0
020802060502,2009,0.0
020802060502,2010,0.0
020802060502,2011,0.0
020802060502,2012,0.0
020802060502,2013,0.0
020802060502,2014,0.0
020802060502,2015,0.0
020802060502,2016,0.0
020802060502,2017,0.0
020802060502,2018,0.0
020802060502,2019,0.0
020802060502,2020,0.0
020802060503,2000,0.0
020802060503,2001,0.0
020802060503,2002,0.0
020802060503,2003,0.0
020802060503,2004,0.0
020802060503,2005,0.0
020802060503,2006,0.0
020802060503,2007,0.0
020802060503,2008,0.0
020802060503,2009,0.0
020802060503,2010,0.0
020802060503,2011,0.0
020802060503,2012,0.0
020802060503,2013,0.0
020802060503,2014,0.0
020802060503,2015,0.0
020802060503,2016,0.0
020802060503,2017,0.0
020802060503,2018,0.0
020802060503,2019,0.0
020802060503,2020,0.0
020802060504,2000,0.0
020802060504,2001,0.022364529
020802060504,2002,0.0
020802060504,2003,0.002239942
020802060504,2004,0.0
020802060504,2005,0.0
020802060504,2006,0.0
020802060504,2007,0.050083981
020802060504,2008,0.0
020802060504,2009,0.02276957
020802060504,2010,0.0
020802060504,2011,0.0
020802060504,2012,0.0
020802060504,2013,0.0
020802060504,2014,0.0
020802060504,2015,0.0
020802060504,2016,0.0
020802060504,2017,0.0
020802060504,2018,0.0
020802060504,2019,0.0
020802060504,2020,0.0
020802060505,2000,0.0
020802060505,2001,0.003554274
020802060505,2002,0.0
020802060505,2003,0.0
020802060505,2004,0.0
020802060505,2005,0.0
020802060505,2006,0.0
020802060505,2007,0.0
020802060505,2008,0.0
020802060505,2009,0.0
020802060505,2010,0.0
020802060505,2011,0.0
020802060505,2012,0.0
020802060505,2013,0.0
020802060505,2014,0.0
020802060505,2015,0.0
020802060505,2016,0.0
020802060505,2017,0.0
020802060505,2018,0.0
020802060505,2019,0.0
020802060505,2020,0.0
020802060506,2000,0.0
020802060506,2001,0.0
020802060506,2002,0.0
020802060506,2003,0.0
020802060506,2004,0.0
020802060506,2005,0.0
020802060506,2006,0.0
020802060506,2007,0.0
020802060506,2008,0.0
020802060506,2009,0.0
020802060506,2010,0.0
020802060506,2011,0.0
020802060506,2012,0.0
020802060506,2013,0.0
020802060506,2014,0.0
020802060506,2015,0.0
020802060506,2016,0.0
020802060506,2017,0.0
020802060506,2018,0.0
020802060506,2019,0.0
020802060506,2020,0.0
020802060601,2000,0.0
020802060601,2001,0.0
020802060601,2002,0.0
020802060601,2003,0.0
020802060601,2004,0.0
020802060601,2005,0.0
020802060601,2006,0.0
020802060601,2007,0.0
020802060601,2008,0.0
020802060601,2009,0.0
020802060601,2010,0.0
020802060601,2011,0.0
020802060601,2012,0.0
020802060601,2013,0.0
020802060601,2014,0.0
020802060601,2015,0.0
020802060601,2016,0.0
020802060601,2017,0.0
020802060601,2018,0.0
020802060601,2019,0.0
020802060601,2020,0.0
020802060602,2000,0.0
020802060602,2001,0.0
020802060602,2002,0.0
020802060602,2003,0.0
020802060602,2004,0.0
020802060602,2005,0.0
020802060602,2006,0.0
020802060602,2007,0.0
020802060602,2008,0.0
020802060602,2009,0.0
020802060602,2010,0.0
020802060602,2011,0.0
020802060602,2012,0.0
020802060602,2013,0.0
020802060602,2014,0.0
020802060602,2015,0.0
020802060602,2016,0.0
020802060602,2017,0.0
020802060602,2018,0.0
020802060602,2019,0.0
020802060602,2020,0.0
020802060603,2000,0.0
020802060603,2001,0.0
020802060603,2002,0.0
020802060603,2003,0.0
020802060603,2004,0.0
020802060603,2005,0.0
020802060603,2006,0.0
020802060603,2007,0.0
020802060603,2008,0.0
020802060603,2009,0.0
020802060603,2010,0.0
020802060603,2011,0.0
020802060603,2012,0.0
020802060603,2013,0.0
020802060603,2014,0.0
020802060603,2015,0.0
020802060603,2016,0.0
020802060603,2017,0.0
020802060603,2018,0.0
020802060603,2019,0.0
020802060603,2020,0.0
020802060604,2000,0.0
020802060604,2001,0.0
020802060604,2002,0.0
020802060604,2003,0.0
020802060604,2004,0.0
020802060604,2005,0.0
020802060604,2006,0.0
020802060604,2007,0.0
020802060604,2008,0.0
020802060604,2009,0.0
020802060604,2010,0.0
020802060604,2011,0.0
020802060604,2012,0.0
020802060604,2013,0.0
020802060604,2014,0.0
020802060604,2015,0.0
020802060604,2016,0.0
020802060604,2017,0.0
020802060604,2018,0.0
020802060604,2019,0.0
020802060604,2020,0.0
020802060605,2000,0.004622839
020802060605,2001,0.128143293
020802060605,2002,0.051270778
020802060605,2003,0.028133715
020802060605,2004,0.0
020802060605,2005,0.029599468
020802060605,2006,0.0
020802060605,2007,0.150716592
020802060605,2008,0.0
020802060605,2009,0.0
020802060605,2010,0.0
020802060605,2011,0.0
020802060605,2012,0.0
020802060605,2013,0.0
020802060605,2014,0.0
020802060605,2015,0.0
020802060605,2016,0.0
020802060605,2017,0.0
020802060605,2018,0.0
020802060605,2019,0.0
020802060605,2020,0.0
020802060701,2000,0.0
020802060701,2001,0.0
020802060701,2002,0.0
020802060701,2003,0.0
020802060701,2004,0.0
020802060701,2005,0.0
020802060701,2006,0.0
020802060701,2007,0.0
020802060701,2008,0.0
020802060701,2009,0.0
020802060701,2010,0.0
020802060701,2011,0.0
020802060701,2012,0.0
020802060701,2013,0.0
020802060701,2014,0.0
020802060701,2015,0.0
020802060701,2016,0.0
020802060701,2017,0.0
020802060701,2018,0.0
020802060701,2019,0.0
020802060701,2020,0.0
020802060702,2000,0.0
020802060702,2001,0.0
020802060702,2002,0.0
020802060702,2003,0.0
020802060702,2004,0.0
020802060702,2005,0.0
020802060702,2006,0.0
020802060702,2007,0.0
020802060702,2008,0.0
020802060702,2009,0.0
020802060702,2010,0.0
020802060702,2011,0.0
020802060702,2012,0.0
020802060702,2013,0.0
020802060702,2014,0.0
020802060702,2015,0.0
020802060702,2016,0.0
020802060702,2017,0.0
020802060702,2018,0.0
020802060702,2019,0.0
020802060702,2020,0.0
020802060703,2000,0.000188123
020802060703,2001,0.0
020802060703,2002,0.0
020802060703,2003,0.0
020802060703,2004,0.0
020802060703,2005,0.002513926
020802060703,2006,0.002081088
020802060703,2007,0.0
020802060703,2008,0.0
020802060703,2009,0.0
020802060703,2010,0.0
020802060703,2011,0.0
020802060703,2012,0.0
020802060703,2013,0.0
020802060703,2014,0.0
020802060703,2015,0.0
020802060703,2016,0.0
020802060703,2017,0.0
020802060703,2018,0.0
020802060703,2019,0.0
020802060703,2020,0.0
020802060704,2000,0.061955246
020802060704,2001,0.002787896
020802060704,2002,0.0
020802060704,2003,0.0
020802060704,2004,0.0
020802060704,2005,0.237426953
020802060704,2006,0.428150074
020802060704,2007,0.66455609
020802060704,2008,0.409218093
020802060704,2009,0.383286833
020802060704,2010,0.688375923
020802060704,2011,0.404889959
020802060704,2012,0.672176074
020802060704,2013,0.370245088
020802060704,2014,0.460664616
020802060704,2015,0.401965395
020802060704,2016,0.465432224
020802060704,2017,0.57569343
020802060704,2018,0.390213285
020802060704,2019,0.586828329
020802060704,2020,0.239721328
020802060801,2000,0.0
020802060801,2001,0.0
020802060801,2002,0.0
020802060801,2003,0.0
020802060801,2004,0.0
020802060801,2005,0.0
020802060801,2006,0.0
020802060801,2007,0.0
020802060801,2008,0.0
020802060801,2009,0.0
020802060801,2010,0.0
020802060801,2011,0.0
020802060801,2012,0.0
020802060801,2013,0.0
020802060801,2014,0.0
020802060801,2015,0.0
020802060801,2016,0.0
020802060801,2017,0.0
020802060801,2018,0.0
020802060801,2019,0.0
020802060801,2020,0.0
020802060802,2000,0.0
020802060802,2001,0.0
020802060802,2002,0.0
020802060802,2003,0.0
020802060802,2004,0.0
020802060802,2005,0.0
020802060802,2006,0.0
020802060802,2007,0.0
020802060802,2008,0.0
020802060802,2009,0.0
020802060802,2010,0.0
020802060802,2011,0.0
020802060802,2012,0.0
020802060802,2013,0.0
020802060802,2014,0.0
020802060802,2015,0.0
020802060802,2016,0.0
020802060802,2017,0.0
020802060802,2018,0.0
020802060802,2019,0.0
020802060802,2020,0.0
020802060803,2000,0.0
020802060803,2001,0.0
020802060803,2002,0.0
020802060803,2003,0.0
020802060803,2004,0.0
020802060803,2005,0.003791907
020802060803,2006,0.0
020802060803,2007,0.01137926
020802060803,2008,0.005789178
020802060803,2009,0.006288353
020802060803,2010,0.017551153
020802060803,2011,0.00146734
020802060803,2012,0.016282749
020802060803,2013,0.009816488
020802060803,2014,0.006258548
020802060803,2015,0.007015879
020802060803,2016,0.008269325
020802060803,2017,0.0
020802060803,2018,0.009620219
020802060803,2019,0.010711049
020802060803,2020,0.0
020802060804,2000,0.0
020802060804,2001,0.0
020802060804,2002,0.0
020802060804,2003,0.0
020802060804,2004,0.0
020802060804,2005,0.0
020802060804,2006,0.0
020802060804,2007,0.0
020802060804,2008,0.0
